Index,Position,Wrong_Tag,Preceding_Tag,Proceeding_Tag
386,28,NOUN_VERB,NOUN,PRON
386,34,NOUN_ADJ,VERB,NOUN
386,42,ADJ_ADV,PRON,ADV
387,18,ADJ_NOUN,.,.
388,0,ADV_PRT,,DET
388,4,ADP_ADV,.,ADP
388,29,NUM_ADJ,DET,NOUN
388,33,ADJ_NOUN,VERB,.
388,45,NOUN_ADJ,DET,ADJ
389,21,ADJ_NOUN,DET,NOUN
390,6,ADJ_NOUN,DET,NOUN
390,7,NOUN_VERB,ADJ,ADJ
391,13,DET_ADP,ADV,NOUN
391,18,ADJ_NUM,DET,ADJ
392,4,ADV_ADJ,DET,ADJ
393,3,ADJ_X,.,NOUN
393,4,NOUN_X,ADJ,.
393,7,NOUN_ADJ,ADP,ADJ
393,12,NOUN_ADJ,ADP,ADJ
393,7,NOUN_ADJ,ADP,ADJ
393,12,NOUN_ADJ,ADP,ADJ
393,13,ADJ_NOUN,NOUN,NOUN
394,20,ADV_NOUN,NOUN,CONJ
394,25,PRT_ADP,VERB,NOUN
394,32,ADJ_NOUN,ADJ,NOUN
395,18,NOUN_ADJ,ADP,NOUN
396,25,ADJ_NOUN,DET,NOUN
396,26,NOUN_VERB,ADJ,ADP
397,1,DET_PRON,CONJ,VERB
398,40,ADV_PRT,ADV,VERB
399,4,ADP_ADV,.,VERB
400,0,ADP_ADV,,ADP
401,3,ADV_PRT,NOUN,ADP
402,15,NOUN_ADJ,ADP,NOUN
403,5,ADV_ADP,NOUN,ADJ
404,9,ADJ_NOUN,DET,NOUN
405,9,ADJ_ADV,VERB,ADP
406,0,CONJ_DET,,NOUN
406,5,VERB_NOUN,VERB,VERB
406,9,NOUN_ADJ,DET,.
407,7,ADP_ADV,VERB,ADP
408,2,VERB_ADJ,VERB,CONJ
408,4,NOUN_ADJ,CONJ,VERB
409,6,ADJ_NOUN,DET,ADJ
409,7,ADJ_NUM,ADJ,NOUN
410,3,NOUN_X,.,.
410,5,NOUN_X,.,.
410,4,._X,NOUN,NOUN
410,3,NOUN_X,.,.
410,5,NOUN_X,.,.
411,0,NOUN_ADJ,,NOUN
412,13,ADP_PRT,VERB,VERB
413,3,ADJ_ADV,ADV,VERB
414,22,NOUN_VERB,NOUN,.
415,14,ADJ_NOUN,DET,NOUN
416,7,NOUN_VERB,NOUN,.
416,19,NOUN_ADJ,ADP,ADJ
417,23,ADV_PRON,ADP,NOUN
417,24,NOUN_VERB,ADV,DET
418,20,VERB_NOUN,.,CONJ
418,32,DET_ADP,VERB,ADJ
418,33,ADJ_NOUN,DET,NOUN
419,3,NOUN_VERB,VERB,ADP
419,11,VERB_ADJ,ADV,ADP
420,3,ADJ_VERB,ADV,.
421,12,PRT_ADP,VERB,DET
422,5,NOUN_ADJ,DET,NOUN
422,15,NOUN_ADJ,ADP,NOUN
422,5,NOUN_ADJ,DET,NOUN
422,15,NOUN_ADJ,ADP,NOUN
422,29,ADV_ADP,NOUN,ADV
423,0,NOUN_VERB,,ADP
424,18,NOUN_VERB,NOUN,VERB
425,3,DET_ADP,ADV,ADJ
426,5,ADV_ADP,ADV,ADJ
427,8,NOUN_ADJ,DET,NOUN
428,4,ADP_PRT,NOUN,ADP
428,13,ADV_ADJ,ADJ,ADP
429,23,NOUN_ADJ,.,.
430,1,NOUN_ADJ,DET,NOUN
430,6,ADJ_ADV,ADV,ADP
430,8,VERB_NOUN,ADP,PRT
430,9,PRT_ADP,VERB,DET
430,20,X_NOUN,X,.
431,11,VERB_ADJ,DET,NOUN
432,0,ADP_ADV,,ADP
433,2,ADJ_ADV,VERB,PRT
434,5,NOUN_VERB,VERB,PRON
435,12,PRON_DET,ADP,NOUN
436,4,PRT_ADP,VERB,VERB
436,5,VERB_NOUN,PRT,.
437,12,NOUN_ADJ,CONJ,.
438,30,ADP_PRT,VERB,VERB
439,9,VERB_NOUN,NOUN,ADP
440,10,NOUN_VERB,DET,ADP
440,13,ADV_PRT,.,ADJ
441,19,NOUN_ADJ,NOUN,NOUN
442,1,DET_PRON,CONJ,VERB
443,20,NOUN_ADJ,DET,NOUN
443,24,NOUN_ADJ,DET,NOUN
443,20,NOUN_ADJ,DET,NOUN
443,24,NOUN_ADJ,DET,NOUN
444,13,ADP_PRT,VERB,NOUN
445,9,DET_ADP,ADV,NOUN
446,6,ADP_PRT,VERB,DET
447,7,NOUN_X,.,NOUN
447,8,NOUN_X,NOUN,NOUN
447,7,NOUN_X,.,NOUN
447,8,NOUN_X,NOUN,NOUN
448,11,VERB_ADJ,DET,NOUN
448,17,NOUN_NUM,NOUN,.
449,4,ADP_CONJ,PRT,ADP
449,13,ADP_PRON,VERB,.
449,36,ADV_ADJ,ADP,NUM
449,37,NUM_NOUN,ADV,.
450,0,DET_PRON,,VERB
450,3,VERB_NOUN,NOUN,VERB
451,0,DET_ADP,,NUM
451,4,NOUN_VERB,NOUN,VERB
452,3,ADJ_ADV,ADV,.
453,0,NOUN_ADJ,,NOUN
454,10,ADJ_ADV,VERB,ADJ
455,21,VERB_NOUN,NOUN,PRT
455,22,PRT_ADP,VERB,CONJ
455,27,NOUN_VERB,VERB,ADP
456,2,NOUN_VERB,NOUN,VERB
456,4,ADP_PRON,VERB,.
456,24,ADP_PRON,VERB,.
456,11,ADJ_NOUN,ADP,NOUN
456,16,ADJ_NOUN,NOUN,NOUN
456,15,NOUN_ADJ,DET,ADJ
456,11,ADJ_NOUN,ADP,NOUN
456,16,ADJ_NOUN,NOUN,NOUN
456,4,ADP_PRON,VERB,.
456,24,ADP_PRON,VERB,.
456,26,VERB_NOUN,.,.
456,29,VERB_NOUN,NOUN,NOUN
456,35,VERB_NOUN,VERB,ADP
456,26,VERB_NOUN,.,.
456,29,VERB_NOUN,NOUN,NOUN
456,35,VERB_NOUN,VERB,ADP
456,31,ADV_PRT,NOUN,ADV
456,26,VERB_NOUN,.,.
456,29,VERB_NOUN,NOUN,NOUN
456,35,VERB_NOUN,VERB,ADP
457,0,VERB_NOUN,,.
458,5,VERB_ADJ,ADP,NOUN
459,19,NOUN_ADJ,ADP,NOUN
460,11,ADV_ADP,VERB,NOUN
460,12,NOUN_NUM,ADV,DET
461,9,ADP_ADV,.,ADP
462,29,VERB_NOUN,NOUN,.
463,23,ADV_ADJ,VERB,PRT
464,19,NOUN_VERB,NOUN,DET
464,20,DET_PRON,NOUN,VERB
464,26,ADP_PRT,NOUN,ADP
465,13,ADJ_NOUN,ADP,NOUN
466,2,ADV_ADP,VERB,NUM
467,22,PRON_ADP,NOUN,VERB
467,23,VERB_NOUN,PRON,ADJ
468,8,NOUN_ADJ,ADP,NOUN
469,13,ADV_ADJ,VERB,ADP
470,3,ADJ_ADV,VERB,NOUN
470,4,NOUN_ADJ,ADJ,
471,7,NOUN_ADJ,ADP,
472,3,VERB_NOUN,NOUN,PRT
472,4,PRT_ADP,VERB,DET
472,11,ADV_ADJ,DET,ADJ
472,20,NOUN_ADJ,DET,.
473,5,ADJ_NOUN,VERB,.
474,4,NOUN_NUM,ADP,ADP
474,16,ADJ_NOUN,ADJ,NOUN
475,0,X_NOUN,,NOUN
476,5,ADP_ADV,CONJ,DET
477,16,VERB_NOUN,ADP,NOUN
478,12,ADJ_NOUN,VERB,NOUN
478,18,DET_PRON,.,VERB
478,24,NOUN_ADJ,DET,PRT
478,35,DET_ADP,VERB,NOUN
479,18,PRT_ADP,NOUN,VERB
479,19,VERB_NOUN,PRT,ADJ
479,24,VERB_NOUN,DET,NOUN
479,20,ADJ_PRT,VERB,NOUN
479,21,NOUN_VERB,ADJ,ADP
479,19,VERB_NOUN,PRT,ADJ
479,24,VERB_NOUN,DET,NOUN
480,3,VERB_NOUN,NOUN,ADP
481,10,ADP_PRT,NOUN,ADP
482,8,VERB_NOUN,NOUN,ADV
483,20,ADJ_NOUN,ADP,.
484,2,VERB_NOUN,NOUN,NOUN
485,13,NOUN_VERB,VERB,PRON
486,14,NOUN_NUM,ADP,PRT
487,0,PRT_NOUN,,.
488,10,PRT_ADP,CONJ,VERB
488,11,VERB_NOUN,PRT,.
489,2,DET_ADV,VERB,VERB
489,4,NOUN_ADJ,VERB,.
490,8,ADJ_ADV,ADV,.
491,33,ADJ_NOUN,VERB,ADP
491,42,ADV_PRT,VERB,.
492,11,DET_PRON,CONJ,VERB
493,5,ADV_ADJ,DET,ADJ
494,4,VERB_NOUN,VERB,ADV
494,6,PRT_ADP,ADV,ADP
494,7,ADP_PRT,PRT,ADJ
495,0,NOUN_ADJ,,NOUN
496,13,DET_PRON,ADP,ADV
497,4,NOUN_ADJ,DET,NOUN
498,3,VERB_NOUN,NOUN,NOUN
499,9,ADJ_NOUN,DET,ADP
500,28,DET_PRON,ADP,ADP
501,3,ADP_PRT,VERB,VERB
501,10,ADP_ADV,.,VERB
502,10,VERB_NOUN,NOUN,ADV
503,15,ADJ_NOUN,VERB,ADP
504,0,ADJ_ADV,,VERB
504,2,ADP_ADV,VERB,VERB
505,15,NOUN_VERB,NOUN,NOUN
506,24,ADJ_NOUN,ADJ,.
506,34,ADV_ADJ,ADP,NOUN
507,4,VERB_NOUN,DET,PRON
508,4,VERB_ADJ,ADP,NOUN
508,14,NOUN_ADJ,DET,PRT
509,0,NOUN_VERB,,ADV
510,2,NOUN_ADJ,DET,NOUN
510,20,NOUN_VERB,NOUN,ADP
511,17,X_ADJ,.,NOUN
512,7,NOUN_VERB,PRT,NOUN
512,19,ADJ_NOUN,.,CONJ
512,21,ADJ_NOUN,CONJ,ADV
512,19,ADJ_NOUN,.,CONJ
512,21,ADJ_NOUN,CONJ,ADV
513,22,NOUN_VERB,NOUN,ADP
514,24,NOUN_ADJ,ADP,NOUN
515,10,ADV_ADJ,VERB,ADP
516,5,NUM_NOUN,DET,ADP
517,29,ADV_PRT,ADP,ADP
518,0,ADJ_ADV,,ADP
519,0,DET_PRON,,VERB
520,28,VERB_NOUN,CONJ,ADP
521,9,NOUN_VERB,ADP,ADP
521,10,ADP_PRT,NOUN,ADV
522,0,ADJ_ADV,,ADJ
523,4,ADV_PRT,NOUN,VERB
524,20,ADJ_NOUN,ADP,NOUN
524,21,NOUN_VERB,ADJ,.
525,22,VERB_NOUN,NOUN,.
526,39,DET_PRON,.,VERB
527,1,NOUN_VERB,NOUN,VERB
528,6,ADP_CONJ,NOUN,NOUN
529,5,ADJ_NOUN,NOUN,NOUN
530,3,ADJ_ADV,.,CONJ
530,5,ADJ_ADV,CONJ,ADJ
530,3,ADJ_ADV,.,CONJ
530,5,ADJ_ADV,CONJ,ADJ
531,9,PRT_ADV,ADV,ADJ
532,26,NOUN_ADJ,ADV,NOUN
533,9,ADJ_ADV,.,ADP
534,5,NOUN_ADJ,DET,NOUN
535,17,PRT_ADP,ADJ,VERB
535,18,VERB_NOUN,PRT,ADP
536,4,ADP_PRON,VERB,.
536,21,ADV_ADP,.,ADJ
537,0,NOUN_VERB,,ADP
537,2,ADJ_NOUN,ADP,NOUN
538,4,NOUN_ADJ,DET,NOUN
538,20,VERB_NOUN,NOUN,.
539,0,ADP_ADV,,ADP
539,25,ADP_VERB,.,ADP
539,39,VERB_NOUN,ADP,NOUN
540,26,ADJ_ADV,ADV,ADP
541,17,PRT_ADP,NOUN,VERB
541,18,VERB_NOUN,PRT,NOUN
542,18,VERB_NOUN,NOUN,NOUN
543,23,NOUN_ADJ,ADP,NOUN
544,1,VERB_NOUN,DET,DET
544,40,NOUN_VERB,NOUN,DET
545,8,NOUN_VERB,PRON,.
546,5,NOUN_NUM,NOUN,ADJ
546,6,ADJ_ADV,NOUN,PRT
546,11,ADJ_ADV,NOUN,.
546,7,PRT_ADP,ADJ,VERB
546,8,VERB_ADJ,PRT,NUM
546,6,ADJ_ADV,NOUN,PRT
546,11,ADJ_ADV,NOUN,.
547,13,VERB_NOUN,ADV,ADP
548,10,ADV_ADP,NOUN,ADV
548,11,ADV_ADJ,ADV,ADP
549,5,NOUN_ADJ,DET,ADP
550,24,PRT_ADP,NOUN,ADP
551,2,NOUN_.,NUM,NOUN
551,3,NOUN_NUM,NOUN,.
552,2,ADJ_ADV,VERB,ADP
553,7,ADP_NOUN,NUM,NUM
554,2,ADV_NOUN,.,.
555,2,NOUN_VERB,DET,CONJ
556,21,VERB_NOUN,.,ADP
557,10,ADP_PRT,VERB,NOUN
557,11,NOUN_VERB,ADP,ADP
558,27,PRT_ADP,NOUN,.
558,29,PRT_VERB,.,.
559,5,ADJ_ADV,NUM,ADJ
560,9,ADP_ADV,VERB,ADV
560,12,ADV_ADJ,DET,ADJ
560,17,ADV_ADJ,DET,ADJ
560,12,ADV_ADJ,DET,ADJ
560,17,ADV_ADJ,DET,ADJ
561,16,NOUN_ADJ,NOUN,NOUN
562,13,ADJ_NOUN,DET,NOUN
563,8,ADP_ADV,.,ADP
564,11,ADP_ADV,ADV,PRON
565,9,ADJ_VERB,NOUN,ADP
566,7,ADP_DET,VERB,ADJ
566,19,VERB_ADJ,DET,NOUN
567,13,VERB_ADJ,ADP,NOUN
568,1,NOUN_ADJ,DET,NOUN
569,9,VERB_NOUN,.,NOUN
570,3,ADJ_ADV,VERB,.
571,5,ADP_ADV,VERB,ADP
571,10,PRT_ADP,VERB,ADP
572,4,ADJ_ADV,.,PRT
572,7,ADP_PRT,VERB,.
572,12,ADJ_NOUN,ADV,ADP
573,0,ADP_ADV,,ADP
573,4,DET_ADP,.,PRT
574,5,PRON_ADP,NOUN,NOUN
574,10,ADP_PRT,VERB,VERB
575,12,ADP_ADV,.,ADP
575,21,DET_PRON,ADP,ADP
576,5,ADV_ADP,PRON,ADJ
577,4,VERB_NOUN,NOUN,NOUN
578,18,DET_ADP,VERB,ADP
579,1,NOUN_ADJ,DET,NOUN
579,21,DET_PRON,PRT,VERB
580,10,ADJ_NUM,.,ADJ
580,11,ADJ_NOUN,ADJ,NOUN
581,7,VERB_NOUN,ADJ,NOUN
582,2,ADV_NOUN,ADP,.
582,17,VERB_NOUN,NOUN,PRT
583,16,ADJ_NOUN,NOUN,ADJ
583,37,ADJ_NOUN,NOUN,NOUN
583,16,ADJ_NOUN,NOUN,ADJ
583,37,ADJ_NOUN,NOUN,NOUN
584,12,ADJ_NOUN,NOUN,VERB
584,28,NOUN_ADJ,DET,ADJ
585,12,VERB_NOUN,VERB,PRON
586,14,NOUN_VERB,PRT,CONJ
586,19,VERB_NOUN,ADV,ADP
587,12,NOUN_ADJ,ADJ,NOUN
588,4,NOUN_ADJ,ADP,NOUN
589,22,NOUN_VERB,PRT,ADP
589,23,ADP_PRT,NOUN,ADP
590,6,VERB_NOUN,ADV,NOUN
591,13,ADP_PRT,VERB,DET
592,7,ADV_ADP,VERB,ADP
592,15,ADP_PRT,VERB,CONJ
592,17,ADP_PRT,CONJ,DET
592,15,ADP_PRT,VERB,CONJ
592,17,ADP_PRT,CONJ,DET
593,18,NOUN_ADJ,ADP,NOUN
594,1,NOUN_ADJ,DET,PRT
595,5,NOUN_ADJ,ADP,PRT
596,4,NOUN_VERB,VERB,ADP
596,9,NOUN_NUM,VERB,ADP
597,8,NOUN_ADJ,VERB,NOUN
598,4,NOUN_VERB,NOUN,DET
598,26,VERB_NOUN,ADP,NOUN
599,43,NOUN_ADJ,CONJ,NOUN
600,6,ADV_ADP,VERB,PRT
601,13,ADJ_ADV,ADV,PRON
602,3,VERB_NOUN,NOUN,.
603,15,NUM_NOUN,ADJ,.
604,1,NOUN_VERB,NOUN,VERB
605,5,VERB_NOUN,NOUN,NOUN
605,11,ADJ_NOUN,ADJ,.
605,13,ADJ_NOUN,.,CONJ
605,16,ADJ_NOUN,NOUN,.
605,11,ADJ_NOUN,ADJ,.
605,13,ADJ_NOUN,.,CONJ
605,16,ADJ_NOUN,NOUN,.
605,11,ADJ_NOUN,ADJ,.
605,13,ADJ_NOUN,.,CONJ
605,16,ADJ_NOUN,NOUN,.
606,12,NOUN_VERB,NOUN,.
607,4,VERB_NOUN,ADP,PRT
607,5,PRT_ADP,VERB,DET
608,12,ADJ_NOUN,ADP,NOUN
609,0,VERB_NOUN,,ADP
610,2,ADJ_ADV,VERB,ADV
610,9,ADJ_ADV,CONJ,ADV
610,2,ADJ_ADV,VERB,ADV
610,9,ADJ_ADV,CONJ,ADV
611,19,NOUN_ADJ,DET,.
612,7,VERB_NOUN,NOUN,.
613,9,NOUN_ADJ,.,.
613,11,NOUN_ADJ,.,.
613,13,NOUN_ADJ,.,CONJ
613,15,NOUN_ADJ,CONJ,.
613,9,NOUN_ADJ,.,.
613,11,NOUN_ADJ,.,.
613,13,NOUN_ADJ,.,CONJ
613,15,NOUN_ADJ,CONJ,.
613,9,NOUN_ADJ,.,.
613,11,NOUN_ADJ,.,.
613,13,NOUN_ADJ,.,CONJ
613,15,NOUN_ADJ,CONJ,.
613,9,NOUN_ADJ,.,.
613,11,NOUN_ADJ,.,.
613,13,NOUN_ADJ,.,CONJ
613,15,NOUN_ADJ,CONJ,.
614,8,ADJ_NOUN,DET,NOUN
614,9,NOUN_VERB,ADJ,ADJ
615,37,NOUN_ADJ,ADJ,.
616,1,NOUN_ADJ,ADP,NOUN
616,4,ADP_PRT,VERB,ADP
617,2,ADV_ADJ,VERB,.
618,0,VERB_NOUN,,VERB
618,14,VERB_NOUN,PRT,.
618,13,PRT_ADP,VERB,VERB
618,0,VERB_NOUN,,VERB
618,14,VERB_NOUN,PRT,.
619,14,ADP_PRON,NOUN,VERB
619,25,NOUN_ADJ,DET,ADV
620,11,ADP_PRT,.,VERB
621,17,ADP_ADJ,NOUN,ADP
622,1,NOUN_VERB,DET,ADP
623,0,ADJ_NOUN,,NOUN
624,2,ADJ_NOUN,ADJ,NOUN
625,1,ADJ_VERB,ADV,VERB
626,14,NUM_NOUN,ADJ,.
627,2,VERB_ADV,VERB,DET
628,7,NUM_ADJ,DET,NOUN
629,18,VERB_NOUN,.,ADP
629,23,VERB_NOUN,PRON,NOUN
629,22,PRON_ADP,NOUN,VERB
629,18,VERB_NOUN,.,ADP
629,23,VERB_NOUN,PRON,NOUN
629,25,ADJ_PRT,NOUN,ADP
630,9,CONJ_ADV,VERB,.
630,31,ADJ_NOUN,DET,VERB
631,15,VERB_ADP,VERB,NOUN
631,17,ADP_PRT,NOUN,ADP
631,40,VERB_NOUN,VERB,.
632,5,VERB_ADJ,NOUN,NOUN
632,10,ADP_ADV,.,VERB
633,22,VERB_NOUN,ADP,NOUN
634,19,ADP_DET,.,ADJ
635,0,PRT_ADV,,.
636,17,ADJ_VERB,NOUN,ADV
637,18,ADV_ADP,VERB,NUM
638,11,ADV_ADJ,CONJ,.
638,15,ADJ_VERB,CONJ,VERB
639,9,PRT_ADP,NOUN,VERB
639,10,VERB_NOUN,PRT,ADP
640,9,VERB_NOUN,.,ADP
641,2,ADJ_PRT,.,VERB
641,11,PRT_ADP,VERB,DET
641,13,VERB_NOUN,DET,NOUN
642,17,ADP_ADV,ADV,VERB
642,33,NOUN_VERB,ADP,VERB
643,6,ADP_PRON,.,ADP
644,1,ADJ_NOUN,.,NOUN
645,5,VERB_NOUN,DET,ADP
645,8,DET_ADP,NOUN,NOUN
645,25,ADP_PRT,NOUN,ADV
645,26,ADV_ADP,ADP,ADJ
646,2,ADJ_NOUN,NOUN,VERB
647,8,ADJ_VERB,PRON,ADP
648,12,VERB_NOUN,ADP,ADP
649,3,VERB_NOUN,NOUN,NOUN
650,10,ADJ_ADV,CONJ,VERB
651,0,VERB_ADJ,,NOUN
652,2,VERB_NOUN,NOUN,ADP
653,8,ADP_PRT,VERB,PRT
654,11,ADP_ADV,VERB,ADP
655,24,NOUN_ADJ,DET,.
656,1,ADJ_NOUN,.,.
657,14,VERB_NOUN,ADP,PRT
657,16,VERB_NOUN,PRT,DET
657,15,PRT_ADP,VERB,VERB
657,32,PRT_ADP,VERB,DET
657,14,VERB_NOUN,ADP,PRT
657,16,VERB_NOUN,PRT,DET
657,17,DET_ADP,VERB,NOUN
657,18,NOUN_ADJ,DET,NOUN
657,22,ADJ_NOUN,.,.
657,25,ADP_ADV,.,PRON
657,15,PRT_ADP,VERB,VERB
657,32,PRT_ADP,VERB,DET
658,6,NOUN_VERB,.,NOUN
659,24,NOUN_ADJ,ADP,NOUN
660,19,ADP_ADV,NOUN,ADP
661,5,NOUN_ADJ,.,NOUN
661,7,NOUN_VERB,NOUN,.
662,9,ADJ_ADV,.,ADP
663,17,PRT_ADP,VERB,VERB
663,18,VERB_NOUN,PRT,.
664,33,PRT_ADP,NOUN,VERB
664,34,VERB_NOUN,PRT,.
664,37,ADJ_ADV,ADV,VERB
665,2,VERB_ADP,VERB,PRT
666,0,VERB_ADJ,,NOUN
667,6,NOUN_ADJ,ADP,NOUN
668,3,ADJ_ADV,VERB,ADV
668,13,ADP_PRT,VERB,ADP
669,3,ADP_DET,VERB,NOUN
669,4,NOUN_ADJ,ADP,NOUN
669,6,VERB_NOUN,NOUN,DET
670,8,VERB_ADJ,DET,NOUN
671,2,VERB_ADP,VERB,PRT
672,0,ADP_ADV,,ADP
672,18,NOUN_ADJ,DET,PRT
672,36,NOUN_ADJ,VERB,NOUN
672,18,NOUN_ADJ,DET,PRT
672,36,NOUN_ADJ,VERB,NOUN
672,57,ADV_ADJ,.,ADP
673,0,ADJ_ADV,,VERB
674,2,ADJ_VERB,VERB,PRT
675,25,ADP_ADV,.,VERB
676,12,ADJ_ADV,VERB,DET
676,18,VERB_NOUN,.,DET
676,24,DET_PRON,VERB,VERB
677,19,NOUN_ADJ,CONJ,PRT
678,7,VERB_NOUN,.,ADP
679,17,ADV_ADJ,DET,ADJ
680,0,ADP_PRT,,ADP
681,0,ADV_NOUN,,.
682,23,ADP_PRT,NOUN,NOUN
682,24,NOUN_VERB,ADP,DET
683,0,ADV_ADP,,NOUN
683,2,VERB_NOUN,NOUN,.
684,5,VERB_NOUN,VERB,PRON
685,13,DET_PRON,ADP,VERB
686,12,ADP_PRT,NOUN,ADV
687,15,VERB_NOUN,NOUN,ADP
688,12,ADJ_NOUN,DET,NOUN
689,4,ADJ_VERB,ADV,ADP
689,19,NOUN_VERB,DET,NOUN
690,1,ADV_ADJ,DET,ADJ
691,22,NOUN_VERB,VERB,PRT
691,39,NOUN_VERB,DET,ADP
691,22,NOUN_VERB,VERB,PRT
691,39,NOUN_VERB,DET,ADP
692,23,ADJ_ADV,ADV,PRT
693,21,ADJ_NOUN,NUM,NOUN
694,34,ADV_ADP,NOUN,ADV
695,12,ADV_ADP,.,ADJ
695,13,ADJ_NOUN,ADV,ADP
696,8,ADP_DET,ADP,PRON
697,12,VERB_NOUN,DET,ADJ
698,31,NOUN_PRON,DET,VERB
699,19,VERB_ADJ,ADP,NOUN
700,2,NOUN_ADJ,DET,NOUN
700,22,NOUN_VERB,NOUN,ADV
701,10,ADJ_NOUN,DET,NOUN
701,14,PRT_ADV,ADV,PRON
702,2,ADV_DET,VERB,ADJ
703,6,VERB_NOUN,VERB,PRON
704,2,NOUN_NUM,VERB,VERB
705,10,ADP_ADV,.,ADP
706,22,NOUN_ADJ,DET,NOUN
707,22,VERB_NOUN,NOUN,ADV
707,30,NOUN_ADJ,VERB,.
708,0,DET_PRON,,.
709,0,ADP_ADV,,PRON
710,6,ADJ_NOUN,DET,NOUN
710,21,ADV_ADJ,DET,VERB
711,12,ADJ_ADV,ADV,ADV
712,1,ADJ_NOUN,ADJ,NOUN
713,24,DET_PRON,NOUN,VERB
714,24,ADV_ADJ,DET,ADJ
715,4,NOUN_ADJ,ADP,CONJ
716,14,ADJ_NOUN,DET,.
716,19,ADJ_NOUN,ADP,.
716,14,ADJ_NOUN,DET,.
716,19,ADJ_NOUN,ADP,.
717,13,NOUN_NUM,DET,NUM
717,28,NOUN_ADJ,DET,NOUN
718,1,NOUN_ADJ,DET,NOUN
719,18,ADJ_NOUN,.,.
720,4,DET_ADP,VERB,ADP
720,6,VERB_NOUN,ADP,NOUN
721,13,ADJ_ADV,VERB,ADP
722,22,ADJ_NOUN,DET,CONJ
722,26,NOUN_X,ADJ,X
723,1,ADJ_ADV,ADJ,VERB
724,1,X_NOUN,DET,.
725,4,VERB_NOUN,ADV,.
726,3,ADJ_NOUN,VERB,.
727,4,ADJ_ADV,VERB,ADP
728,5,VERB_NOUN,NOUN,ADP
728,13,ADP_VERB,.,ADP
729,1,VERB_ADJ,DET,NOUN
730,2,ADV_ADJ,DET,ADJ
730,10,ADV_ADJ,CONJ,ADJ
730,2,ADV_ADJ,DET,ADJ
730,10,ADV_ADJ,CONJ,ADJ
730,11,ADJ_NOUN,ADV,.
731,8,X_NOUN,NOUN,.
731,12,NOUN_ADJ,ADP,CONJ
731,24,ADV_ADP,ADV,ADJ
732,7,NOUN_ADJ,CONJ,VERB
733,7,ADV_NOUN,.,NUM
734,6,VERB_ADJ,ADV,ADV
735,21,NOUN_VERB,NOUN,VERB
736,19,ADJ_NOUN,.,.
737,48,ADV_ADJ,DET,ADJ
738,22,NOUN_ADJ,DET,NOUN
738,25,DET_ADV,.,VERB
739,2,VERB_NOUN,NOUN,ADV
739,3,ADV_ADP,VERB,ADV
740,12,ADV_ADP,VERB,ADJ
741,0,NOUN_NUM,,VERB
741,2,ADP_CONJ,VERB,VERB
742,10,NOUN_ADV,ADP,.
742,23,DET_PRON,ADP,.
742,43,NOUN_ADJ,DET,ADP
743,23,ADV_ADP,NOUN,NUM
744,2,VERB_ADP,VERB,PRT
744,6,ADJ_ADV,NUM,ADJ
745,4,ADP_PRON,VERB,ADP
745,5,ADP_VERB,ADP,DET
745,7,NOUN_ADJ,DET,NOUN
745,19,VERB_NOUN,ADV,.
746,1,ADJ_ADV,DET,NOUN
746,2,NOUN_VERB,ADJ,DET
746,11,NOUN_ADJ,DET,VERB
747,2,ADP_ADV,.,ADP
748,1,NOUN_ADJ,DET,ADP
749,8,ADJ_ADV,VERB,.
749,21,ADJ_PRT,NOUN,ADP
750,1,VERB_NOUN,ADV,ADP
750,5,VERB_NOUN,ADJ,NOUN
750,1,VERB_NOUN,ADV,ADP
750,5,VERB_NOUN,ADJ,NOUN
751,24,ADP_PRT,ADP,VERB
752,1,ADV_ADJ,ADP,NOUN
753,2,VERB_NOUN,NOUN,NOUN
754,4,ADP_CONJ,NOUN,VERB
755,3,ADJ_NOUN,.,.
756,12,VERB_NOUN,NOUN,.
757,28,NOUN_VERB,DET,VERB
758,12,PRON_ADP,NOUN,VERB
758,13,VERB_NOUN,PRON,DET
759,0,NOUN_ADJ,,NOUN
759,10,VERB_NOUN,ADP,.
760,6,ADJ_ADV,ADV,ADJ
761,10,ADV_PRT,ADP,ADP
761,23,ADP_PRT,VERB,.
762,5,ADJ_ADV,VERB,ADP
763,28,PRT_ADP,VERB,VERB
763,29,VERB_NOUN,PRT,.
764,19,ADV_ADJ,DET,ADJ
765,16,VERB_NOUN,CONJ,.
766,6,NOUN_ADJ,DET,ADJ
766,13,VERB_NOUN,VERB,PRON
767,18,NOUN_X,X,.
768,2,VERB_NOUN,NOUN,.
769,3,ADJ_ADV,VERB,DET
770,10,NOUN_ADJ,.,NOUN
771,7,VERB_ADJ,VERB,ADP
772,4,NOUN_ADJ,DET,VERB
772,12,ADJ_ADV,VERB,PRT
773,24,NOUN_X,NOUN,X
774,12,NOUN_VERB,VERB,PRT
774,18,PRT_ADP,NOUN,VERB
774,19,VERB_NOUN,PRT,ADP
775,6,DET_ADP,PRT,.
776,9,PRT_VERB,.,.
777,4,ADJ_ADV,VERB,ADP
778,3,VERB_NOUN,NOUN,ADP
779,3,ADJ_NOUN,DET,.
779,5,ADJ_VERB,.,.
780,8,DET_PRON,ADP,ADP
781,7,ADJ_NOUN,NOUN,NOUN
781,9,NOUN_VERB,NOUN,.
782,6,ADJ_VERB,.,.
782,20,NOUN_VERB,CONJ,DET
783,7,NOUN_VERB,NOUN,ADV
